indice,ingles_original,portugues_traduzido,label,modelo,prompt,score_combinado,xcomet_xl,comet22,kiwi_xl,quartil,origem,parascore
2211,The only county in America without an ACA plan voted 3-to-1 for Trump,O único condado da América sem um plano ACA votou 3-a-1 para Trump.,0,gemmaX,sem_prompt,1.015,1.0,0.9610573649406432,1.0839872360229492,Q1,dataset_final,
1440,Pizza Hut is giving away free pizza for life,Pizza Hut está dando pizza grátis para sempre.,0,gemini,prompt2,1.0145,1.0,0.9559001922607422,1.0874912738800049,Q1,dataset_final,
2178,Egypt isn’t the country with the most Pyramids in the world—Sudan has more than 250,O Egito não é o país com mais pirâmides no mundo — o Sudão tem mais de 250.,0,gemini,prompt2,1.0141,1.0,0.926017701625824,1.1163499355316162,Q1,dataset_final,
2178,Egypt isn’t the country with the most Pyramids in the world—Sudan has more than 250,O Egito não é o país com o maior número de pirâmides do mundo – o Sudão tem mais de 250.,0,gemma3,prompt2,1.0013,1.0,0.9060903787612915,1.0977905988693237,Q1,parascore,0.9618
2178,Egypt isn’t the country with the most Pyramids in the world—Sudan has more than 250,O Egito não é o país com mais pirâmides do mundo – o Sudão tem mais de 250.,0,gemmaX,sem_prompt,1.0031,1.0,0.9096658229827881,1.0995346307754517,Q1,parascore,0.9505
64,Fox News allegedly published a fake article in favor of Trump,A Fox News supostamente publicou um artigo falso em favor de Trump.,0,gemini,prompt2,1.0129,1.0,0.9603294730186462,1.078232765197754,Q1,dataset_final,
64,Fox News allegedly published a fake article in favor of Trump,A Fox News teria lançado uma notícia falsa a favor de Trump.,0,gemma3,prompt4,0.5931,0.7974567413330078,0.5333910584449768,0.44832372665405273,Q1,parascore,0.9846
64,Fox News allegedly published a fake article in favor of Trump,A Fox News teria publicado um artigo falso em favor de Trump.,0,gemma3,prompt2,0.9561,0.9912000298500061,0.8707603216171265,1.0063621997833252,Q1,parascore,0.971
64,Fox News allegedly published a fake article in favor of Trump,Fox News teria publicado artigo falso a favor de Trump.,0,gemmaX,sem_prompt,0.9756,0.9912000298500061,0.895286500453949,1.0404584407806396,Q1,parascore,0.9671
64,Fox News allegedly published a fake article in favor of Trump,A Fox News supostamente publicou uma matéria fictícia em defesa de Trump.,0,gpt,prompt4,0.9174,0.9864990711212158,0.938028872013092,0.827678918838501,Q1,parascore,0.9602
64,Fox News allegedly published a fake article in favor of Trump,A Fox News supostamente publicou um artigo falso a favor de Trump.,0,gpt,prompt2,0.9875,0.9912000298500061,0.9354159235954285,1.035847783088684,Q1,parascore,0.9516
1081,Russian billionaire insists Trump Tower meeting not about Clinton,Bilionário russo insiste que reunião na Trump Tower não foi sobre Clinton.,0,gemmaX,sem_prompt,1.0127,0.991200029850006,0.96537047624588,1.0816352367401123,Q1,dataset_final,
945,There is no reason for the health insurance industry to exist,Não há razão para a indústria de seguros de saúde existir.,0,gemini,prompt2,1.0121,1.0,0.9707029461860656,1.0657271146774292,Q1,dataset_final,
1664,"Dear white women, there is nothing heroic about not having sex with Nazis","Queridas mulheres brancas, não há nada de heroico em não ter relações sexuais com nazistas.",0,gemmaX,sem_prompt,1.0119,1.0,0.9669565558433532,1.0686615705490112,Q1,dataset_final,
1664,"Dear white women, there is nothing heroic about not having sex with Nazis","Queridas mulheres brancas, não há heroísmo em não dormir com nazistas.",0,gemma3,prompt4,0.701,0.8390539288520813,0.7085211873054504,0.5552902221679688,Q1,parascore,0.9669
1664,"Dear white women, there is nothing heroic about not having sex with Nazis","Queridas mulheres brancas, não há nada de heroico em não fazer sexo com nazistas.",0,gemma3,prompt2,1.0105,1.0,0.9467108845710754,1.0848857164382935,Q1,parascore,0.9659
1664,"Dear white women, there is nothing heroic about not having sex with Nazis","Prezadas mulheres brancas, não há nada de heroico em não transar com nazistas.",0,gemini,prompt2,0.9981,1.0,0.9186318516731262,1.0757148265838623,Q1,parascore,0.9564
2540,How social media has transformed the way businesses interact with customers,Como as redes sociais transformaram a maneira como as empresas interagem com os clientes.,0,gpt,prompt2,1.0119,1.0,0.9637564420700072,1.071956992149353,Q1,dataset_final,
2540,How social media has transformed the way businesses interact with customers,Como as redes sociais transformaram a forma como as empresas interagem com os clientes.,0,gemma3,prompt2,1.0082,1.0,0.958070695400238,1.0664927959442139,Q1,parascore,0.9614
918,Tesla installs world’s largest lithium-ion battery in South Australia,Tesla instala a maior bateria de iões de lítio do mundo na Austrália do Sul.,0,gemmaX,sem_prompt,1.0116,1.0,0.9651529788970948,1.0695456266403198,Q1,dataset_final,
2564,This math puzzle will help you plan your next party,Este quebra-cabeça matemático ajudará você a planejar sua próxima festa.,0,gemmaX,sem_prompt,1.0102,1.0,0.9802048802375792,1.0503835678100586,Q1,dataset_final,
2564,This math puzzle will help you plan your next party,Este quebra-cabeça matemático vai te ajudar a planejar sua próxima festa.,0,gemini,prompt2,1.0009,1.0,0.9651185274124146,1.037678599357605,Q1,parascore,0.9503
1642,Name Me One Way ETs Have Saved This Planet – Part 1/2,Diga-me uma maneira como os ETs salvaram este planeta – Parte 1/2.,0,gemmaX,sem_prompt,1.0101,0.9954061508178712,0.9558392763137816,1.0790317058563232,Q1,dataset_final,
1642,Name Me One Way ETs Have Saved This Planet – Part 1/2,Dê-me uma forma pela qual os ETs salvaram este planeta – Parte 1/2.,0,gemma3,prompt2,0.9581,1.0,0.8612481951713562,1.0129804611206055,Q1,parascore,0.9558
957,"Trump, Putin agree to ceasefire deal for south-western Syria",Trump e Putin concordam com um acordo de cessar-fogo para o sudoeste da Síria.,0,gemma3,prompt2,1.0099,1.0,0.9485405087471008,1.081061840057373,Q1,dataset_final,
957,"Trump, Putin agree to ceasefire deal for south-western Syria",Trump e Putin concordam com cessar-fogo no sudoeste da Síria.,0,gemini,prompt2,0.9991,1.0,0.9338175058364868,1.0634572505950928,Q1,parascore,0.966
957,"Trump, Putin agree to ceasefire deal for south-western Syria",Trump e Putin selam um acordo de trégua para a Síria sudoeste.,0,gemma3,prompt4,0.8386,0.8514037728309631,0.9094303846359253,0.7550991177558899,Q1,parascore,0.9619
957,"Trump, Putin agree to ceasefire deal for south-western Syria",Trump e Putin selam um tratado de trégua para o sudoeste da Síria.,0,gpt,prompt4,0.9029,0.9517364501953125,0.9133968949317932,0.8434675931930542,Q1,parascore,0.9609
957,"Trump, Putin agree to ceasefire deal for south-western Syria",Trump e Putin chegam a acordo sobre cessar-fogo no sudoeste da Síria.,0,gemmaX,sem_prompt,0.9954,1.0,0.9345301985740662,1.0516072511672974,Q1,parascore,0.9596
2458,The Rolling Stones Are Recording Their First New Album in 12 Years,Os Rolling Stones estão gravando seu primeiro álbum novo em 12 anos.,0,gpt,prompt2,1.0086,1.0,0.9265621304512024,1.0993658304214478,Q1,dataset_final,
2458,The Rolling Stones Are Recording Their First New Album in 12 Years,Rolling Stones estão a gravar o primeiro álbum em 12 anos.,0,gemmaX,sem_prompt,0.982,1.0,0.9156705737113953,1.030468463897705,Q1,parascore,0.9595
2458,The Rolling Stones Are Recording Their First New Album in 12 Years,The Rolling Stones estão gravando seu primeiro álbum novo em 12 anos.,0,gemini,prompt2,1.0081,1.0,0.9272944927215576,1.0969339609146118,Q1,parascore,0.9506
708,Anyone watch Sunday Pro Football? If so which team is your favorite?,"Alguém assiste ao futebol americano no domingo? Se sim, qual é o seu time favorito?",0,gpt,prompt2,1.0084,0.9890897274017334,0.9345995783805848,1.1014695167541504,Q1,dataset_final,
708,Anyone watch Sunday Pro Football? If so which team is your favorite?,"Alguém assiste ao Sunday Pro Football? Se sim, qual é a sua equipa favorita?",0,gemmaX,sem_prompt,1.0014,1.0,0.9522557854652405,1.0519970655441284,Q1,parascore,0.9742
708,Anyone watch Sunday Pro Football? If so which team is your favorite?,"Alguém assistiu ao futebol profissional de domingo? Se sim, qual é o seu time favorito?",0,gemma3,prompt2,0.9861,0.9957529306411743,0.9031258821487427,1.059487223625183,Q1,parascore,0.9612
2267,Russia rejects US demands for changes to Iran nuclear deal,Rússia rejeita exigências dos EUA por mudanças no acordo nuclear iraniano.,0,gemini,prompt2,1.0084,1.0,0.9609878659248352,1.06427800655365,Q1,dataset_final,
2267,Russia rejects US demands for changes to Iran nuclear deal,A Rússia rejeita as demandas dos EUA por mudanças no acordo nuclear do Irã.,0,gpt,prompt2,0.9549,1.0,0.9557462930679321,0.9090865850448608,Q1,parascore,0.9587
2267,Russia rejects US demands for changes to Iran nuclear deal,Rússia rejeita exigências dos EUA de alterações ao acordo nuclear com o Irão.,0,gemmaX,sem_prompt,1.0061,1.0,0.95664381980896,1.061548113822937,Q1,parascore,0.9515
1701,Why did early cultures glorify only Venus as a goddess?,Por que culturas antigas glorificavam apenas Vênus como deusa?,0,gemini,prompt2,1.0082,1.0,0.959767520427704,1.0648818016052246,Q1,dataset_final,
1701,Why did early cultures glorify only Venus as a goddess?,Por que as primeiras culturas entronizaram apenas Vênus como deusa?,0,gemma3,prompt4,0.688,0.8998581767082214,0.610816478729248,0.5531876087188721,Q1,parascore,0.9619
1201,Why I’ve decided to unfollow the president on Twitter,Por que decidi deixar de seguir o presidente no Twitter.,0,gemmaX,sem_prompt,1.0081,1.0,0.9611318707466124,1.0632761716842651,Q1,dataset_final,
346,St. Louis archbishop leads prayer for peace after violent protests,Arcebispo de St. Louis lidera oração pela paz após protestos violentos.,0,gemmaX,sem_prompt,1.0079,1.0,0.9761278033256532,1.047520399093628,Q1,dataset_final,
346,St. Louis archbishop leads prayer for peace after violent protests,Arcebispo de St. Louis conduz oração por paz após tempestade de protestos.,0,gemini,prompt4,0.8974,0.9553600549697876,0.9096685647964478,0.8272140026092529,Q1,parascore,0.9645
1509,Facebook is going to release 3000 ads used by Russians,Facebook vai divulgar 3000 anúncios usados pelos russos.,0,gemmaX,sem_prompt,1.0078,1.0,0.9576664566993712,1.065659761428833,Q1,dataset_final,
2381,Don't mess with the US: Russia was devastated after Putin invaded Ukraine,Não se meta com os EUA: a Rússia foi devastada depois que Putin invadiu a Ucrânia.,0,gemini,prompt2,1.0077,1.0,0.9563342928886414,1.0666629076004028,Q1,dataset_final,
2381,Don't mess with the US: Russia was devastated after Putin invaded Ukraine,Não brinque com os Estados Unidos: a Rússia foi arrasada após Putin invadir a Ucrânia.,0,gpt,prompt4,0.9149,0.9895719289779663,0.9263067245483398,0.828934907913208,Q1,parascore,0.9714
2381,Don't mess with the US: Russia was devastated after Putin invaded Ukraine,Não se metam com os EUA: Rússia foi devastada após a invasão da Ucrânia por Putin.,0,gemmaX,sem_prompt,0.9861,1.0,0.9443712830543518,1.0137892961502075,Q1,parascore,0.9636
2381,Don't mess with the US: Russia was devastated after Putin invaded Ukraine,Não se meta com os EUA: a Rússia foi devastada após Putin invadir a Ucrânia.,0,gemma3,prompt2,0.9995,1.0,0.944664478302002,1.0539321899414062,Q1,parascore,0.9587
2381,Don't mess with the US: Russia was devastated after Putin invaded Ukraine,Não se meta com os EUA: a Rússia ficou arrasada depois que Putin invadiu a Ucrânia.,0,gemma3,prompt4,0.3897,0.5150966644287109,0.44210320711135864,0.21195769309997559,Q1,parascore,0.9536
2381,Don't mess with the US: Russia was devastated after Putin invaded Ukraine,Não se meta com os EUA: a Rússia levou uma surra depois que Putin invadiu a Ucrânia.,0,gemini,prompt4,0.5389,0.6654056906700134,0.6297492980957031,0.32150158286094666,Q1,parascore,0.9513
1375,Sprint rolling out update for BlackBerry KEYone devices on its network,Sprint lança atualização para dispositivos BlackBerry KEYone na sua rede.,0,gemmaX,sem_prompt,1.0076,1.0,0.951302707195282,1.0716150999069214,Q1,dataset_final,
1085,Grigor Dimitrov wins the 2017 Cincinnati Masters over Nick Kyrgios,Grigor Dimitrov vence o Masters de Cincinnati de 2017 sobre Nick Kyrgios.,0,gemma3,prompt2,1.0072,1.0,0.939982771873474,1.0816987752914429,Q1,dataset_final,
1085,Grigor Dimitrov wins the 2017 Cincinnati Masters over Nick Kyrgios,Grigor Dimitrov vence o Cincinnati Masters de 2017 contra Nick Kyrgios.,0,gemmaX,sem_prompt,0.9953,1.0,0.9502506852149963,1.0357469320297241,Q1,parascore,0.9784
1085,Grigor Dimitrov wins the 2017 Cincinnati Masters over Nick Kyrgios,Grigor Dimitrov vence Nick Kyrgios no Masters de Cincinnati de 2017.,0,gemini,prompt2,0.9816,1.0,0.9227643609046936,1.0218862295150757,Q1,parascore,0.9742
1085,Grigor Dimitrov wins the 2017 Cincinnati Masters over Nick Kyrgios,Grigor Dimitrov conquista o Masters de Cincinnati de 2017 sobre Nick Kyrgios.,0,gpt,prompt4,0.901,0.9757955074310303,0.8859367966651917,0.8412227034568787,Q1,parascore,0.9602
1085,Grigor Dimitrov wins the 2017 Cincinnati Masters over Nick Kyrgios,Grigor Dimitrov derrubou Nick Kyrgios no Masters de Cincinnati de 2017.,0,gemma3,prompt4,0.8975,0.9812362194061279,0.9079847931861877,0.8032252192497253,Q1,parascore,0.953
2248,HBO posts Jorah's love letter to Daenerys in full,HBO publica a carta de amor de Jorah a Daenerys na íntegra.,0,gemmaX,sem_prompt,1.007,1.0,0.9536238312721252,1.0673850774765017,Q1,dataset_final,
2400,Prince Harry and Meghan Markle have already finalized some wedding plans,O Príncipe Harry e Meghan Markle já finalizaram alguns planos do casamento.,0,gemini,prompt2,1.0067,1.0,0.968784511089325,1.0512452125549316,Q1,dataset_final,
2400,Prince Harry and Meghan Markle have already finalized some wedding plans,Harry e Meghan já finalizaram alguns planos para o casamento.,0,gemma3,prompt2,1.0039,0.993395209312439,0.9487321376800537,1.0694383382797241,Q1,parascore,0.9845
667,80 nations celebrate International Workers Day on May 1. Why not the U.S.?,80 nações celebram o Dia Internacional dos Trabalhadores em 1º de maio. Por que não os EUA?,0,gpt,prompt2,1.0065,1.0,0.9442989826202391,1.075051188468933,Q1,dataset_final,
667,80 nations celebrate International Workers Day on May 1. Why not the U.S.?,Oitenta nações celebram o Dia Internacional do Trabalhador em 1º de maio. Por que os Estados Unidos não se juntam à festa?,0,gemma3,prompt4,0.5531,0.5955744385719299,0.6525347232818604,0.4110456705093384,Q1,parascore,0.9667
667,80 nations celebrate International Workers Day on May 1. Why not the U.S.?,Oitenta nações brindam o Dia Internacional do Trabalhador em 1º de maio. Por que não os EUA?,0,gemini,prompt4,0.5071,0.6317833065986633,0.5204420685768127,0.369049072265625,Q1,parascore,0.9582
667,80 nations celebrate International Workers Day on May 1. Why not the U.S.?,80 nações celebram o Dia Internacional do Trabalhador em 1º de maio. Por que não os EUA?,0,gpt,prompt4,0.9376,0.9955863952636719,0.9536413550376892,0.8634756803512573,Q1,parascore,0.9531
248,Bernie Sanders says Democrats are ready to help Republicans fix Obamacare,Bernie Sanders diz que os democratas estão prontos para ajudar os republicanos a consertar o Obamacare.,0,gemini,prompt2,1.0064,1.0,0.971054196357727,1.0480949878692627,Q1,dataset_final,
248,Bernie Sanders says Democrats are ready to help Republicans fix Obamacare,Bernie Sanders diz que os democratas estão prontos para ajudar os republicanos a corrigir o Obamacare.,0,gemma3,prompt2,0.9433,0.9912000298500061,0.9370908141136169,0.9015819430351257,Q1,parascore,0.9511
1053,How US Tries to Link Iran to Al Qaeda,Como os EUA Tentam Ligar o Irã à Al Qaeda.,0,gemini,prompt2,1.0064,1.0,0.9692831039428712,1.0497757196426392,Q1,dataset_final,
1370,Germany Accuses China of Using LinkedIn to Recruit Informants,Alemanha acusa China de usar LinkedIn para recrutar informantes.,0,gemini,prompt2,1.0064,1.0,0.9295217394828796,1.0895920991897583,Q1,dataset_final,
1370,Germany Accuses China of Using LinkedIn to Recruit Informants,Alemanha acusa a China de pescar informantes no LinkedIn.,0,gemini,prompt4,0.8691,0.9653615951538086,0.7887385487556458,0.8531385660171509,Q1,parascore,0.9648
941,"""I'm not rich,"" said the lawyer to the nurse, ""so we don't need campaign finance reform.""","""Eu não sou rico,"" disse o advogado à enfermeira, ""então não precisamos de reforma no financiamento de campanhas.""",0,gpt,prompt2,1.006,1.0,0.966785490512848,1.0512762069702148,Q1,dataset_final,
941,"""I'm not rich,"" said the lawyer to the nurse, ""so we don't need campaign finance reform.""","""Não sou abastado"", disse o advogado à enfermeira, ""então não precisamos de uma reforma para os gastos de campanha.""",0,gemma3,prompt4,0.6569,0.8223078846931458,0.6650242805480957,0.48346200585365295,Q1,parascore,0.9643
941,"""I'm not rich,"" said the lawyer to the nurse, ""so we don't need campaign finance reform.""","""Eu não sou rico,"" disse o advogado para a enfermeira, ""portanto não precisamos de reforma no financiamento de campanhas.""",0,gpt,prompt4,0.9145,0.992042064666748,0.9118278622627258,0.8397160768508911,Q1,parascore,0.9533
941,"""I'm not rich,"" said the lawyer to the nurse, ""so we don't need campaign finance reform.""","""Eu não sou rico"", disse o advogado para a enfermeira, ""então não precisamos de reforma no financiamento de campanhas.""",0,gemini,prompt2,0.9984,1.0,0.9529582858085632,1.0423485040664673,Q1,parascore,0.9522
1436,Apple is expected to unveil the iOS 11 & iPhone 8 next month,A Apple deve revelar o iOS 11 e o iPhone 8 no próximo mês.,0,gpt,prompt2,1.0058,1.0,0.9633655548095704,1.0541534423828125,Q1,dataset_final,
1436,Apple is expected to unveil the iOS 11 & iPhone 8 next month,Apple deve revelar o iOS 11 e o iPhone 8 no mês que vem.,0,gemmaX,sem_prompt,0.9752,0.9906174540519714,0.948586642742157,0.9865196943283081,Q1,parascore,0.9689
1436,Apple is expected to unveil the iOS 11 & iPhone 8 next month,A Apple deve desfolhar a iOS 11 & iPhone 8 no mês que vem.,0,gemma3,prompt4,0.752,0.8729661703109741,0.8049548268318176,0.5780830979347229,Q1,parascore,0.9628
1436,Apple is expected to unveil the iOS 11 & iPhone 8 next month,Espera-se que a Apple apresente o iOS 11 e o iPhone 8 no mês que vem.,0,gemma3,prompt2,0.9824,1.0,0.9443402886390686,1.0029340982437134,Q1,parascore,0.9523
1436,Apple is expected to unveil the iOS 11 & iPhone 8 next month,A Apple está prestes a dar à luz o iOS 11 e o iPhone 8 no mês que vem.,0,gemini,prompt4,0.9294,1.0,0.9275109767913818,0.8606041669845581,Q1,parascore,0.952
1436,Apple is expected to unveil the iOS 11 & iPhone 8 next month,Espera-se que a Apple revele o iOS 11 e o iPhone 8 no próximo mês.,0,gemini,prompt2,0.9989,1.0,0.9595308303833008,1.0370780229568481,Q1,parascore,0.9511
641,Chick-fil-A is offering a free breakfast the entire month of September,Chick-fil-A está oferecendo um café da manhã grátis durante todo o mês de setembro.,0,gemini,prompt2,1.0057,1.0,0.9504822492599488,1.0665905475616455,Q1,dataset_final,
641,Chick-fil-A is offering a free breakfast the entire month of September,Chick-fil-A está abrindo o apetite com café da manhã grátis durante todo setembro.,0,gemini,prompt4,0.8051,0.8788926601409912,0.8723929524421692,0.664035975933075,Q1,parascore,0.9696
641,Chick-fil-A is offering a free breakfast the entire month of September,Chick-fil-A está oferecendo café da manhã grátis durante todo o mês de setembro.,0,gemma3,prompt2,0.9991,1.0,0.9374350309371948,1.0598185062408447,Q1,parascore,0.955
641,Chick-fil-A is offering a free breakfast the entire month of September,Chick-fil-A está oferecendo um café da manhã gratuito durante todo o mês de setembro.,0,gemmaX,sem_prompt,0.9826,1.0,0.919511616230011,1.0281473398208618,Q1,parascore,0.9541
1546,"No, NASA Is Not Developing Flying Taxis for Uber","Não, a NASA não está desenvolvendo táxis voadores para a Uber.",0,gemini,prompt2,1.0057,1.0,0.938722550868988,1.0783551931381226,Q1,dataset_final,
1546,"No, NASA Is Not Developing Flying Taxis for Uber","Não, a NASA não está construindo carruagens voadoras para o Uber.",0,gemma3,prompt4,0.5938,0.7860018610954285,0.6789359450340271,0.3165012001991272,Q1,parascore,0.9711
1546,"No, NASA Is Not Developing Flying Taxis for Uber","Não, a NASA não está botando asas no Uber.",0,gemini,prompt4,0.7264,0.8366504907608032,0.7103855013847351,0.6320263147354126,Q1,parascore,0.9602
1546,"No, NASA Is Not Developing Flying Taxis for Uber","Não, a NASA não está desenvolvendo carros voadores para a Uber.",0,gemma3,prompt2,0.9932,0.9854698181152344,0.9208933711051941,1.0731029510498047,Q1,parascore,0.9533
1546,"No, NASA Is Not Developing Flying Taxis for Uber","Não, a NASA não está a desenvolver táxis voadores para a Uber.",0,gemmaX,sem_prompt,1.0038,1.0,0.9489324688911438,1.0626035928726196,Q1,parascore,0.9529
1095,Google’s Eric Schmidt admits political censorship of search results,Eric Schmidt da Google admite censura política dos resultados de busca.,0,gemmaX,sem_prompt,1.0056,1.0,0.9750569462776184,1.0418363809585571,Q1,dataset_final,
2281,"Cigarette smoking has negative physical, emotional, and financial effects.","Fumar cigarros tem efeitos negativos físicos, emocionais e financeiros.",0,gemma3,prompt2,1.0053,1.0,0.9340745806694032,1.0819642543792725,Q1,dataset_final,
2281,"Cigarette smoking has negative physical, emotional, and financial effects.","O tabagismo tem efeitos físicos, emocionais e financeiros negativos.",0,gemmaX,sem_prompt,1.0006,1.0,0.9311749935150146,1.070722222328186,Q1,parascore,0.97
550,Microsoft’s Surface Book 2 features more computational power than any rival,O Surface Book 2 da Microsoft possui mais poder computacional do que qualquer rival.,0,gpt,prompt2,1.005,1.0,0.9480425119400024,1.0669525861740112,Q1,dataset_final,
550,Microsoft’s Surface Book 2 features more computational power than any rival,O Surface Book 2 da Microsoft oferece mais poder computacional do que qualquer concorrente.,0,gemma3,prompt2,0.9962,1.0,0.9295810461044312,1.0589303970336914,Q1,parascore,0.9758
550,Microsoft’s Surface Book 2 features more computational power than any rival,O Surface Book 2 da Microsoft possui mais potência computacional do que qualquer concorrente.,0,gpt,prompt4,0.933,1.0,0.9374330639839172,0.8614562153816223,Q1,parascore,0.9659
550,Microsoft’s Surface Book 2 features more computational power than any rival,O Surface Book 2 da Microsoft tem mais poder de computação do que qualquer rival.,0,gemmaX,sem_prompt,0.9908,1.0,0.9524120092391968,1.0200526714324951,Q1,parascore,0.9653
550,Microsoft’s Surface Book 2 features more computational power than any rival,O Surface Book 2 da Microsoft possui mais poder computacional que qualquer rival.,0,gemini,prompt2,1.0001,1.0,0.9530878663063049,1.04720938205719,Q1,parascore,0.9546
2312,New poll offers deeper insight into what ails rural America,Nova sondagem oferece uma visão mais profunda sobre o que aflige a América rural.,0,gemmaX,sem_prompt,1.0048,1.0,0.98089998960495,1.0335177183151243,Q1,dataset_final,
2312,New poll offers deeper insight into what ails rural America,Nova pesquisa oferece um olhar mais profundo sobre o que aflige o interior da América.,0,gpt,prompt4,0.8559,0.8933968544006348,0.8633027672767639,0.8110189437866211,Q1,parascore,0.9623
