indice,ingles_original,portugues_traduzido,label,modelo,prompt,score_combinado,xcomet_xl,comet22,kiwi_xl,quartil,origem,parascore
9,Not Good: Airforce is preparing B-52's to return to 24 hr alert.,As asas da morte da Força Aérea estão sendo preparadas para um plantão de 24 horas.,0,gemini,prompt4,0.5396,0.5001087188720703,0.5602020621299744,0.5584484338760376,Q2,parascore,0.9439
9,Not Good: Airforce is preparing B-52's to return to 24 hr alert.,Não é bom: A Força Aérea está preparando os B-52 para retornar ao estado de alerta de 24 horas.,0,gemma3,prompt2,0.9646,0.9985129833221436,0.9173724055290222,0.9779231548309326,Q2,dataset_final,
9,Not Good: Airforce is preparing B-52's to return to 24 hr alert.,Não é páreo: a Força Aérea está despertando os B-52 para um plantão eterno.,0,gemma3,prompt4,0.6545,0.6975984573364258,0.6305413246154785,0.6352678537368774,Q2,parascore,0.9486
9,Not Good: Airforce is preparing B-52's to return to 24 hr alert.,Não é bom: a Força Aérea está a preparar os B-52 para regressarem ao alerta de 24 horas.,0,gemmaX,sem_prompt,0.9442,0.991451621055603,0.896892786026001,0.9441430568695068,Q2,parascore,0.9611
46,What factors are affecting the strength of competition in Global Dermatology Drugs Market? What will be the size of the Dermatology Drugs Market in 2024?,Quais fatores estão afetando a força da concorrência no Mercado Global de Medicamentos Dermatológicos? Qual será o tamanho do Mercado de Medicamentos Dermatológicos em 2024?,0,gpt,prompt2,0.9539,0.9716398119926453,0.9162232279777527,0.9738495349884033,Q2,parascore,0.9555
46,What factors are affecting the strength of competition in Global Dermatology Drugs Market? What will be the size of the Dermatology Drugs Market in 2024?,Quais fatores estão afetando a força da competição no Mercado Global de Medicamentos Dermatológicos? Qual será o tamanho do Mercado de Medicamentos Dermatológicos em 2024?,0,gpt,prompt4,0.9097,0.9666718244552612,0.928311288356781,0.8340226411819458,Q2,parascore,0.9595
46,What factors are affecting the strength of competition in Global Dermatology Drugs Market? What will be the size of the Dermatology Drugs Market in 2024?,Quais ventos sopram sobre a arena competitiva do Mercado Global de Medicamentos Dermatológicos? Qual será o tamanho do tesouro do Mercado de Medicamentos Dermatológicos em 2024?,0,gemini,prompt4,0.6561,0.7013086080551147,0.7158053517341614,0.5513017773628235,Q2,parascore,0.9656
46,What factors are affecting the strength of competition in Global Dermatology Drugs Market? What will be the size of the Dermatology Drugs Market in 2024?,Quais fatores estão afetando a força da concorrência no Mercado Global de Medicamentos para Dermatologia? Qual será o tamanho do Mercado de Medicamentos para Dermatologia em 2024?,0,gemma3,prompt2,0.9709,1.0,0.9428398609161376,0.9699342250823976,Q2,dataset_final,
46,What factors are affecting the strength of competition in Global Dermatology Drugs Market? What will be the size of the Dermatology Drugs Market in 2024?,Quais ventos estão moldando a ferocidade da disputa no Mercado Global de Medicamentos para Dermatologia? Qual será a dimensão do Mercado de Medicamentos para Dermatologia em 2024?,0,gemma3,prompt4,0.7817,0.833285391330719,0.8055230975151062,0.7061573266983032,Q2,parascore,0.9394
46,What factors are affecting the strength of competition in Global Dermatology Drugs Market? What will be the size of the Dermatology Drugs Market in 2024?,Quais são os fatores que afetam a força da concorrência no mercado global de medicamentos dermatológicos? Qual será o tamanho do mercado de medicamentos dermatológicos em 2024?,0,gemmaX,sem_prompt,0.9477,0.9993958473205566,0.8949985504150391,0.948675274848938,Q2,parascore,0.9585
56,Trump administration prepares to rob women of free birth control provided by health insurance,A administração Trump se prepara para roubar das mulheres o acesso gratuito ao controle de natalidade oferecido pelos seguros de saúde.,0,gpt,prompt2,0.9807,1.0,0.9336270093917847,1.0084385871887207,Q1,parascore,0.9583
56,Trump administration prepares to rob women of free birth control provided by health insurance,A administração Trump se prepara para despojar as mulheres do direito ao controle de natalidade gratuito oferecido pelos planos de saúde.,0,gpt,prompt4,0.9175,0.9952501058578491,0.9084293842315674,0.8487836122512817,Q1,parascore,0.946
56,Trump administration prepares to rob women of free birth control provided by health insurance,A administração Trump se prepara para privar mulheres de contraceptivos gratuitos oferecidos por planos de saúde.,0,gemini,prompt2,0.9825,1.0,0.9238597750663757,1.0237716436386108,Q1,parascore,0.9519
56,Trump administration prepares to rob women of free birth control provided by health insurance,"A administração Trump prepara-se para surrupiar às mulheres a pílula contraceptiva grátis, ofertada pelos planos de saúde.",0,gemini,prompt4,0.8692,0.9574266076087952,0.8511942625045776,0.79906165599823,Q1,parascore,0.9183
56,Trump administration prepares to rob women of free birth control provided by health insurance,Administração Trump se prepara para privar mulheres do acesso gratuito a contraceptivos fornecidos por planos de saúde.,0,gemma3,prompt2,0.9822,1.0,0.9064939618110657,1.0401250123977661,Q1,parascore,0.9567
56,Trump administration prepares to rob women of free birth control provided by health insurance,"Administração Trump se prepara para esvaziar os bolsos das mulheres, tirando o controle sobre a contracepção que o seguro saúde garantia.",0,gemma3,prompt4,0.7189,0.7949251532554626,0.6723722815513611,0.6893309354782104,Q1,parascore,0.921
56,Trump administration prepares to rob women of free birth control provided by health insurance,Administração Trump prepara-se para privar as mulheres do controlo de natalidade gratuito fornecido pelo seguro de saúde.,0,gemmaX,sem_prompt,0.9907,1.0,0.9589372277259828,1.0131568908691406,Q1,dataset_final,
58,VA-Sen: Tim Kaine (D) Refuses To Let Congress Help Trump Destroy The Iran Nuclear Deal,VA-Sen: Tim Kaine (D) Recusa-se a deixar o Congresso ajudar Trump a destruir o acordo nuclear com o Irã.,0,gpt,prompt2,0.9611,1.0,0.9009274840354919,0.9823085069656372,Q2,parascore,0.9287
58,VA-Sen: Tim Kaine (D) Refuses To Let Congress Help Trump Destroy The Iran Nuclear Deal,VA-Sen: Tim Kaine (D) Recusa Deixar o Congresso Ajudar Trump a Acabar Com o Acordo Nuclear do Irã.,0,gpt,prompt4,0.8945,0.9789364337921143,0.9161474704742432,0.7884130477905273,Q2,parascore,0.9539
58,VA-Sen: Tim Kaine (D) Refuses To Let Congress Help Trump Destroy The Iran Nuclear Deal,VA-Sen: Tim Kaine (D) se Recusa a Deixar o Congresso Ajudar Trump a Destruir o Acordo Nuclear Iraniano.,0,gemini,prompt2,0.9737,0.991200029850006,0.9478728175163268,0.9820137619972228,Q2,dataset_final,
58,VA-Sen: Tim Kaine (D) Refuses To Let Congress Help Trump Destroy The Iran Nuclear Deal,VA-Sen: Tim Kaine (D) peita Trump e barra a mão do Congresso na destruição do acordo nuclear com o Irã.,0,gemini,prompt4,0.7198,0.8031598329544067,0.7853766083717346,0.5709494352340698,Q2,parascore,0.9334
58,VA-Sen: Tim Kaine (D) Refuses To Let Congress Help Trump Destroy The Iran Nuclear Deal,VA-Sen: Tim Kaine (D) Recusa Permitir que o Congresso Ajude Trump a Destruir o Acordo Nuclear com o Irã.,0,gemma3,prompt2,0.9513,0.9994988441467285,0.9191554188728333,0.9353318214416504,Q2,parascore,0.9423
58,VA-Sen: Tim Kaine (D) Refuses To Let Congress Help Trump Destroy The Iran Nuclear Deal,VA-Sen: Tim Kaine (D) Recusa-se a Deixar o Congresso Ajudar Trump a Desmantelar o Acordo Nuclear com o Irã.,0,gemma3,prompt4,0.785,0.8921601176261902,0.7885718941688538,0.6741647720336914,Q2,parascore,0.9436
58,VA-Sen: Tim Kaine (D) Refuses To Let Congress Help Trump Destroy The Iran Nuclear Deal,VA-Sen: Tim Kaine (D) recusa-se a deixar o Congresso ajudar Trump a destruir o acordo nuclear com o Irão.,0,gemmaX,sem_prompt,0.9731,1.0,0.8950526118278503,1.024285912513733,Q2,parascore,0.9225
62,Nevada uprising leader Ryan Bundy vowed ‘whatever it takes’ to stop government,"O líder da revolta de Nevada, Ryan Bundy, prometeu ""o que for preciso"" para parar o governo.",0,gpt,prompt2,0.947,0.9877884387969971,0.9216564297676086,0.9316408634185791,Q2,parascore,0.9956
62,Nevada uprising leader Ryan Bundy vowed ‘whatever it takes’ to stop government,"O líder da revolta de Nevada, Ryan Bundy, prometeu ""fazer o que for preciso"" para barrar o governo.",0,gpt,prompt4,0.9048,0.9854984283447266,0.9120350480079651,0.8167392015457153,Q2,parascore,0.9873
62,Nevada uprising leader Ryan Bundy vowed ‘whatever it takes’ to stop government,"O líder da rebelião de Nevada, Ryan Bundy, prometeu ""o que for preciso"" para deter o governo.",0,gemini,prompt2,0.9553,1.0,0.9400925040245056,0.9257028102874756,Q2,parascore,0.9754
62,Nevada uprising leader Ryan Bundy vowed ‘whatever it takes’ to stop government,"Ryan Bundy, líder da rebelião de Nevada, prometeu ""o que for preciso"" para deter o governo.",0,gemini,prompt4,0.897,0.9761049747467041,0.921853244304657,0.7930636405944824,Q2,parascore,0.9474
62,Nevada uprising leader Ryan Bundy vowed ‘whatever it takes’ to stop government,"O líder da revolta em Nevada, Ryan Bundy, prometeu ""o que for preciso"" para impedir o governo.",0,gemma3,prompt2,0.8542,0.9773756265640259,0.7628605365753174,0.8224397897720337,Q2,parascore,0.9923
62,Nevada uprising leader Ryan Bundy vowed ‘whatever it takes’ to stop government,"O líder da revolta em Nevada, Ryan Bundy, jurou que faria ""qualquer que custasse"" para frear o governo.",0,gemma3,prompt4,0.8427,0.9340083599090576,0.8863669037818909,0.7077109813690186,Q2,parascore,0.9554
62,Nevada uprising leader Ryan Bundy vowed ‘whatever it takes’ to stop government,"Ryan Bundy, líder da revolta de Nevada, prometeu ""fazer o que for preciso"" para parar o governo.",0,gemmaX,sem_prompt,0.9683,0.9998935461044312,0.9268458485603333,0.97817862033844,Q2,dataset_final,
64,Fox News allegedly published a fake article in favor of Trump,A Fox News supostamente publicou um artigo falso a favor de Trump.,0,gpt,prompt2,0.9875,0.9912000298500061,0.9354159235954285,1.035847783088684,Q1,parascore,0.9516
64,Fox News allegedly published a fake article in favor of Trump,A Fox News supostamente publicou uma matéria fictícia em defesa de Trump.,0,gpt,prompt4,0.9174,0.9864990711212158,0.938028872013092,0.827678918838501,Q1,parascore,0.9602
64,Fox News allegedly published a fake article in favor of Trump,A Fox News supostamente publicou um artigo falso em favor de Trump.,0,gemini,prompt2,1.0129,1.0,0.9603294730186462,1.078232765197754,Q1,dataset_final,
64,Fox News allegedly published a fake article in favor of Trump,"A Fox News, dizem as más línguas, soltou uma nota falsa em louvor a Trump.",0,gemini,prompt4,0.5189,0.5893296599388123,0.5790513157844543,0.38839662075042725,Q1,parascore,0.9016
64,Fox News allegedly published a fake article in favor of Trump,A Fox News teria publicado um artigo falso em favor de Trump.,0,gemma3,prompt2,0.9561,0.9912000298500061,0.8707603216171265,1.0063621997833252,Q1,parascore,0.971
64,Fox News allegedly published a fake article in favor of Trump,A Fox News teria lançado uma notícia falsa a favor de Trump.,0,gemma3,prompt4,0.5931,0.7974567413330078,0.5333910584449768,0.44832372665405273,Q1,parascore,0.9846
64,Fox News allegedly published a fake article in favor of Trump,Fox News teria publicado artigo falso a favor de Trump.,0,gemmaX,sem_prompt,0.9756,0.9912000298500061,0.895286500453949,1.0404584407806396,Q1,parascore,0.9671
67,Photogallery - Friend of Joy-Anna Duggar reveals shocking secret about her pregnancy,Galeria de fotos - Amiga de Joy-Anna Duggar revela segredo chocante sobre sua gravidez.,0,gpt,prompt2,0.9571,0.9824000597000122,0.9126007556915283,0.976433277130127,Q2,parascore,0.9572
67,Photogallery - Friend of Joy-Anna Duggar reveals shocking secret about her pregnancy,Galeria de Fotos - Amiga de Joy-Anna Duggar revela um segredo surpreendente sobre sua gravidez.,0,gpt,prompt4,0.8691,0.9321573972702026,0.8553823232650757,0.819800078868866,Q2,parascore,0.9673
67,Photogallery - Friend of Joy-Anna Duggar reveals shocking secret about her pregnancy,Fotogaleria - Amiga de Joy-Anna Duggar revela segredo chocante sobre sua gravidez.,0,gemini,prompt2,0.9345,0.9909814596176147,0.871742844581604,0.9407371282577515,Q2,parascore,0.9485
67,Photogallery - Friend of Joy-Anna Duggar reveals shocking secret about her pregnancy,Galeria de Fotos - Amiga de Joy-Anna Duggar revela segredo bombástico sobre sua gravidez.,0,gemini,prompt4,0.5258,0.6389793157577515,0.6693260073661804,0.2691812515258789,Q2,parascore,0.9625
67,Photogallery - Friend of Joy-Anna Duggar reveals shocking secret about her pregnancy,Galeria de Fotos – Amiga de Joy-Anna Duggar Revela Segredo Chocante Sobre Sua Gravidez.,0,gemma3,prompt4,0.7805,0.8552247285842896,0.8160847425460815,0.6702240109443665,Q2,parascore,0.9219
67,Photogallery - Friend of Joy-Anna Duggar reveals shocking secret about her pregnancy,Fotogaleria - Uma amiga de Joy-Anna Duggar revela um segredo chocante sobre a sua gravidez.,0,gemmaX,sem_prompt,0.9653,1.0,0.9173328280448914,0.9784414768218994,Q2,dataset_final,
71,What Christian Artifacts of the Middle East Can Show Us About Tolerance,"""O que os Artefatos Cristãos do Oriente Médio Podem Nos Mostrar Sobre Tolerância.""",0,gpt,prompt2,0.9849,1.0,0.9352133274078369,1.0194929838180542,Q1,parascore,0.9092
71,What Christian Artifacts of the Middle East Can Show Us About Tolerance,O que os Artefatos Cristãos do Oriente Médio Podem Nos Ensinar Sobre Tolerância.,0,gpt,prompt4,0.9283,0.9939448833465576,0.939534604549408,0.8513673543930054,Q1,parascore,0.9165
71,What Christian Artifacts of the Middle East Can Show Us About Tolerance,O que os artefatos cristãos do Oriente Médio podem nos mostrar sobre a tolerância.,0,gemini,prompt4,0.8899,0.973172664642334,0.8613020777702332,0.8352874517440796,Q1,parascore,0.9489
71,What Christian Artifacts of the Middle East Can Show Us About Tolerance,O que artefatos cristãos do Oriente Médio podem nos mostrar sobre tolerância.,0,gemma3,prompt2,0.9788,1.0,0.8827874660491943,1.0537053346633911,Q1,parascore,0.9519
71,What Christian Artifacts of the Middle East Can Show Us About Tolerance,Que Relíquias Cristãs do Oriente Médio Revelam Sobre a Tolerância?,0,gemma3,prompt4,0.6748,0.7241891026496887,0.714006781578064,0.5863476395606995,Q1,parascore,0.9283
71,What Christian Artifacts of the Middle East Can Show Us About Tolerance,O que os artefatos cristãos do Oriente Médio podem nos mostrar sobre tolerância.,0,gemmaX,sem_prompt,0.9871,1.0,0.9055764079093932,1.0557650327682495,Q1,dataset_final,
76,Pokemon Go' APK update reveals major boost to 'Pokemon Go Plus device,"A atualização do APK do ""Pokemon Go"" revela um grande impulso para o dispositivo ""Pokemon Go Plus"".",0,gpt,prompt2,0.9568,0.9912000298500061,0.8908017873764038,0.9884902238845825,Q2,parascore,0.9139
76,Pokemon Go' APK update reveals major boost to 'Pokemon Go Plus device,"A atualização do APK de Pokémon Go revela um grande impulso para o dispositivo ""Pokémon Go Plus"".",0,gpt,prompt4,0.906,0.9963885545730591,0.8897931575775146,0.8319253921508789,Q2,parascore,0.9272
76,Pokemon Go' APK update reveals major boost to 'Pokemon Go Plus device,"Atualização APK de ""Pokemon Go"" revela grande aprimoramento para o ""dispositivo Pokemon Go Plus"".",0,gemini,prompt2,0.9566,0.9871735572814941,0.9050089716911316,0.9774687886238098,Q2,parascore,0.9158
76,Pokemon Go' APK update reveals major boost to 'Pokemon Go Plus device,"Pokémon Go: atualização do APK revela super injeção de adrenalina no ""Pokémon Go Plus.""",0,gemini,prompt4,0.7164,0.73565673828125,0.7176117897033691,0.6960113048553467,Q2,parascore,0.9175
76,Pokemon Go' APK update reveals major boost to 'Pokemon Go Plus device,Atualização APK de Pokémon Go revela grande reforço ao dispositivo Pokémon Go Plus.,0,gemma3,prompt2,0.9746,1.0,0.9108520150184631,1.012908697128296,Q2,parascore,0.9288
76,Pokemon Go' APK update reveals major boost to 'Pokemon Go Plus device,"A atualização do APK do Pokémon Go revela um impulso significativo para o dispositivo ""Pokémon Go Plus"", como um raio de esperança para quem busca a aventura com as mãos mais livres.",0,gemma3,prompt4,0.7327,0.786657989025116,0.6683915257453918,0.7431153059005737,Q2,parascore,0.919
76,Pokemon Go' APK update reveals major boost to 'Pokemon Go Plus device,"A atualização do APK do Pokemon Go revela um grande impulso para o dispositivo ""Pokemon Go Plus.""",0,gemmaX,sem_prompt,0.9765,1.0,0.939501941204071,0.990075409412384,Q2,dataset_final,
78,or Why Tax Cuts for Wealthy Corporations Won't Create Jobs,Por que cortes de impostos para corporações ricas não vão gerar empregos.,0,gpt,prompt4,0.8036,0.8838576078414917,0.804260790348053,0.7226912975311279,Q1,parascore,0.9627
78,or Why Tax Cuts for Wealthy Corporations Won't Create Jobs,Ou por que cortes de impostos para corporações ricas não criarão empregos.,0,gemini,prompt2,0.9613,0.9971041679382324,0.889586329460144,0.9970596432685852,Q1,parascore,0.9478
78,or Why Tax Cuts for Wealthy Corporations Won't Create Jobs,Ou por que cortes de impostos para grandes corporações não criam empregos.,0,gemma3,prompt2,0.9697,0.9969594478607178,0.8787922263145447,1.0334815979003906,Q1,parascore,0.9762
78,or Why Tax Cuts for Wealthy Corporations Won't Create Jobs,Por que cortes de impostos para grandes corporações não geram empregos.,0,gemma3,prompt4,0.7949,0.9093292355537415,0.774821937084198,0.7005929350852966,Q1,parascore,0.9855
78,or Why Tax Cuts for Wealthy Corporations Won't Create Jobs,ou Por que os cortes de impostos para corporações ricas não criam empregos.,0,gemmaX,sem_prompt,0.9824,1.0,0.9027759432792664,1.0443440675735474,Q1,dataset_final,
82,Stunning Interactive 3-D Graphic Tells 2016 Election Story in A Single Image…,Gráfica 3-D interativa impressionante conta a história da eleição de 2016 em uma única imagem….,0,gpt,prompt2,0.9852,1.0,0.8755863904953003,1.079992175102234,Q1,dataset_final,
82,Stunning Interactive 3-D Graphic Tells 2016 Election Story in A Single Image…,Gráfica 3-D Interativa Impressionante Conta a História da Eleição de 2016 em Uma Única Imagem...,0,gpt,prompt4,0.9199,0.9802983999252319,0.938345730304718,0.8409161567687988,Q1,parascore,0.9118
82,Stunning Interactive 3-D Graphic Tells 2016 Election Story in A Single Image…,Gráfico 3D Interativo e Impressionante Conta a História da Eleição de 2016 em Uma Única Imagem….,0,gemini,prompt2,0.9716,0.9804096221923828,0.9179587364196777,1.0164945125579834,Q1,parascore,0.9122
82,Stunning Interactive 3-D Graphic Tells 2016 Election Story in A Single Image…,Uma Imagem Fala da Eleição de 2016 em 3D Interativo e Deslumbrante….,0,gemini,prompt4,0.8387,0.9270060062408447,0.8219651579856873,0.7671840190887451,Q1,parascore,0.916
82,Stunning Interactive 3-D Graphic Tells 2016 Election Story in A Single Image…,Gráfico interativo em 3D impressionante conta a história da eleição de 2016 em uma única imagem...,0,gemma3,prompt2,0.9729,1.0,0.886241614818573,1.0323809385299683,Q1,parascore,0.9564
82,Stunning Interactive 3-D Graphic Tells 2016 Election Story in A Single Image…,Uma imagem tridimensional interativa e deslumbrante narra a história da eleição de 2016… em um único retrato.,0,gemma3,prompt4,0.7728,0.8694726228713989,0.7659105658531189,0.6831324100494385,Q1,parascore,0.949
82,Stunning Interactive 3-D Graphic Tells 2016 Election Story in A Single Image…,Deslumbrante gráfico interativo 3-D conta a história das eleições de 2016 numa única imagem….,0,gemmaX,sem_prompt,0.9731,1.0,0.8873451948165894,1.0319342613220215,Q1,parascore,0.9576
193,California man who scaled White House fence in March was sentenced Monday,Homem da Califórnia que escalou a cerca da Casa Branca em março foi sentenciado na segunda-feira.,0,gpt,prompt4,0.9085,0.9979821443557739,0.9190332293510437,0.8084688782691956,Q2,parascore,0.9504
193,California man who scaled White House fence in March was sentenced Monday,O californiano que escalou a cerca da Casa Branca em março recebeu uma sentença na segunda-feira.,0,gemini,prompt4,0.8239,0.9322009086608887,0.8548511862754822,0.6847496628761292,Q2,parascore,0.9639
193,California man who scaled White House fence in March was sentenced Monday,Homem da Califórnia que escalou a cerca da Casa Branca em março foi condenado nesta segunda-feira.,0,gemma3,prompt2,0.9552,1.0,0.9126008152961731,0.9530202150344849,Q2,parascore,0.9499
193,California man who scaled White House fence in March was sentenced Monday,Homem da Califórnia que escalou a cerca da Casa Branca em março foi sentenciado nesta segunda.,0,gemma3,prompt4,0.877,0.9825994968414307,0.8744264841079712,0.7738721370697021,Q2,parascore,0.9613
193,California man who scaled White House fence in March was sentenced Monday,Homem da Califórnia que escalou a cerca da Casa Branca em março foi condenado na segunda-feira.,0,gemmaX,sem_prompt,0.9746,1.0,0.9271314740180968,0.9966890811920166,Q2,dataset_final,
239,"ADHD drug use has skyrocketed 345% among young women in 12 years according to the CDC, increasing birth defects","O uso de medicamentos para TDAH disparou 345% entre mulheres jovens em 12 anos, segundo o CDC, aumentando os defeitos de nascimento.",0,gpt,prompt2,0.9675,0.9912000298500061,0.9140381217002869,0.9973214864730835,Q2,parascore,0.9655
239,"ADHD drug use has skyrocketed 345% among young women in 12 years according to the CDC, increasing birth defects","O uso de medicamentos para TDAH disparou 345% entre mulheres jovens em 12 anos, segundo o CDC, aumentando as malformações congênitas.",0,gpt,prompt4,0.8867,0.9813518524169922,0.8578057885169983,0.8208065629005432,Q2,parascore,0.961
239,"ADHD drug use has skyrocketed 345% among young women in 12 years according to the CDC, increasing birth defects","O uso de medicamentos para TDAH disparou 345% entre mulheres jovens em 12 anos, segundo o CDC, aumentando defeitos congênitos.",0,gemini,prompt2,0.9573,0.9991159439086914,0.9069357514381409,0.9659815430641174,Q2,parascore,0.9569
239,"ADHD drug use has skyrocketed 345% among young women in 12 years according to the CDC, increasing birth defects","O uso de remédios para TDAH disparou 345% entre jovens mulheres em 12 anos, segundo o CDC, pavimentando um caminho tortuoso para o aumento de más-formações congênitas.",0,gemini,prompt4,0.8481,0.9348704218864441,0.8300437331199646,0.7792576551437378,Q2,parascore,0.9412
239,"ADHD drug use has skyrocketed 345% among young women in 12 years according to the CDC, increasing birth defects","O uso de medicamentos para TDAH disparou 345% entre jovens mulheres em 12 anos, de acordo com os CDC, aumentando o risco de defeitos congênitos.",0,gemma3,prompt2,0.9469,1.0,0.8935222029685974,0.9471337199211121,Q2,parascore,0.9526
239,"ADHD drug use has skyrocketed 345% among young women in 12 years according to the CDC, increasing birth defects","O uso de medicamentos para TDAH disparou 345% entre jovens mulheres em 12 anos, segundo o CDC, semeando defeitos desde a aurora.",0,gemma3,prompt4,0.6319,0.6720552444458008,0.7481501698493958,0.4756024181842804,Q2,parascore,0.9583
239,"ADHD drug use has skyrocketed 345% among young women in 12 years according to the CDC, increasing birth defects","O uso de medicamentos para o TDAH disparou 345% entre as jovens em 12 anos, de acordo com o CDC, aumentando os defeitos de nascimento.",0,gemmaX,sem_prompt,0.9733,0.9801173210144044,0.9197360277175904,1.0199735164642334,Q2,dataset_final,
240,"Alan Sagner, Who Revitalized the Port Authority, Dies at 97","Alan Sagner, que revitalizou a Autoridade Portuária, falece aos 97 anos.",0,gpt,prompt4,0.8807,0.9735299944877625,0.8696920275688171,0.7988460063934326,Q2,parascore,0.9552
240,"Alan Sagner, Who Revitalized the Port Authority, Dies at 97","Alan Sagner, o Arquiteto da Revitalização da Autoridade Portuária, Parte aos 97 Anos.",0,gemini,prompt4,0.8222,0.9174851179122925,0.7975923418998718,0.7514070868492126,Q2,parascore,0.9034
240,"Alan Sagner, Who Revitalized the Port Authority, Dies at 97","Alan Sagner, o homem que reativou a Autoridade Portuária, findou seus dias aos 97 anos.",0,gemma3,prompt4,0.6907,0.7763431668281555,0.6651867032051086,0.6304501295089722,Q2,parascore,0.9438
240,"Alan Sagner, Who Revitalized the Port Authority, Dies at 97","Alan Sagner, que revitalizou a Autoridade Portuária, morre aos 97 anos.",0,gemmaX,sem_prompt,0.978,1.0,0.9528995156288148,0.9810091257095336,Q2,dataset_final,
241,Josh Mandel ends campaign against Democratic Sen. Sherrod Brown a month before Ohio filing deadline,Josh Mandel encerra campanha contra o senador democrata Sherrod Brown um mês antes do prazo de inscrição de Ohio.,0,gpt,prompt2,0.9602,1.0,0.8922123312950134,0.9882940649986267,Q2,parascore,0.9548
241,Josh Mandel ends campaign against Democratic Sen. Sherrod Brown a month before Ohio filing deadline,Josh Mandel encerra a corrida contra o senador democrata Sherrod Brown um mês antes do prazo de registro em Ohio.,0,gpt,prompt4,0.8758,0.9833434820175171,0.8200456500053406,0.8239330053329468,Q2,parascore,0.9701
241,Josh Mandel ends campaign against Democratic Sen. Sherrod Brown a month before Ohio filing deadline,Josh Mandel encerra campanha contra o senador democrata Sherrod Brown um mês antes do prazo final de inscrição em Ohio.,0,gemini,prompt2,0.9746,1.0,0.9346421957015992,0.9892510175704956,Q2,dataset_final,
241,Josh Mandel ends campaign against Democratic Sen. Sherrod Brown a month before Ohio filing deadline,"Josh Mandel joga a toalha na disputa contra o senador democrata Sherrod Brown, um mês antes do prazo final para inscrição em Ohio.",0,gemini,prompt4,0.829,0.9312946796417236,0.8016986846923828,0.7540397644042969,Q2,parascore,0.932
241,Josh Mandel ends campaign against Democratic Sen. Sherrod Brown a month before Ohio filing deadline,Josh Mandel encerra campanha contra o senador democrata Sherrod Brown um mês antes do prazo final de registro em Ohio.,0,gemma3,prompt2,0.9709,1.0,0.8747958540916443,1.0379034280776978,Q2,parascore,0.9587
